x,z
118383.707773159,4665.35030110677
118543.254549134,4606.10677083333
118702.801325108,4536.5898030599
118862.348101083,4476.26444498698
119021.894877057,4439.03308105469
119181.441653032,4399.41231282552
119340.988429007,4372.81030273438
119500.535204981,4320.56717936198
119660.081980956,4263.64790852865
119819.62875693,4241.46346028646
119979.175532905,4259.40364583333
120138.72230888,4334.25321451823
120298.269084854,4451.72603352865
120457.815860829,4556.63818359375
120617.362636803,4611.61743164063
120776.909412778,4640.5556640625
120936.456188753,4680.75846354167
121096.002964727,4706.72473144531
121255.549740702,4719.71638997396
121415.096516677,4740.85913085938
121574.643292651,4774.5654703776
121734.190068626,4805.19063313802
121893.7368446,4879.93961588542
122053.283620575,4955.41748046875
122212.83039655,5035.67325846354
122372.377172524,5068.97782389323
122531.923948499,5060.31111653646
122691.470724473,5077.33365885417
122851.017500448,5104.19580078125
123010.564276423,5123.06530761719
123170.111052397,5164.53898111979
123329.657828372,5196.87361653646
123489.204604346,5218.32934570313
123648.751380321,5172.69018554688
123808.298156296,5108.71142578125
123967.84493227,5036.36405436198
124127.391708245,4978.88419596354
124286.938484219,4919.23319498698
124446.485260194,4872.64587402344
124606.032036169,4856.84891764323
124765.578812143,4874.86267089844
124925.125588118,4950.12947591146
125084.672364092,5040.35896809896
125244.219140067,5103.84318033854
125403.765916042,5157.23352050781
125563.312692016,5211.14294433594
125722.859467991,5259.16015625
125882.406243966,5297.56502278646
126041.95301994,5318.26062011719
126201.499795915,5321.19470214844
126361.046571889,5346.71459960938
126520.593347864,5376.86047363281
126680.140123839,5365.22534179688
126839.686899813,5385.52583821615
126999.233675788,5433.45141601563
127158.780451762,5422.24572753906
127318.327227737,5417.69600423177
127477.874003712,5432.37605794271
127637.420779686,5429.40848795573
127796.967555661,5364.86922200521
127956.514331635,5307.76204427083
128116.06110761,5283.32893880208
128275.607883585,5281.52266438802
128435.154659559,5245.33447265625
128594.701435534,5193.79516601563
128754.248211508,5184.9384765625
128913.794987483,5204.62235514323
129073.341763458,5233.59138997396
129232.888539432,5261.82381184896
129392.435315407,5316.20532226563
129551.982091382,5400.36934407552
129711.528867356,5479.5478922526
129871.075643331,5545.75512695313
130030.622419305,5628.58748372396
130190.16919528,5739.08898925781
130349.715971255,5863.37723795573
130509.262747229,5947.39680989583
130668.809523204,5871.98942057292
130828.356299178,5703.44734700521
130987.903075153,5569.9414469401
131147.449851128,5546.681640625
131306.996627102,5543.50797526042
131466.543403077,5545.55090332031
131626.090179051,5566.50732421875
131785.636955026,5619.56750488281
131945.183731001,5676.20841471354
132104.730506975,5725.05415852865
132264.27728295,5767.16841634115
132423.824058924,5804.60424804688
132583.370834899,5860.55480957031
132742.917610874,5918.80590820313
132902.464386848,5908.12670898438
133062.011162823,5835.18233235677
133221.557938797,5788.31111653646
133381.104714772,5767.44327799479
133540.651490747,5745.50935872396
133700.198266721,5725.71240234375
133859.745042696,5712.6317952474
134019.291818671,5710.69864908854
134178.838594645,5678.50545247396
134338.38537062,5636.23067220052
134497.932146594,5606.86771647135
